trading_date,day_session_minute_coverage,h1_pairs,h1_accuracy_denominator,h1_correct,h1_signal_payoff_sum,h1_daily_mean_signal_payoff,h1_zero_predecessor_count,h1_zero_target_count,h2_nonoverlap_10m_blocks,h2_pairs,h2_accuracy_denominator,h2_correct,h2_signal_payoff_sum,h2_daily_mean_signal_payoff,h2_zero_predecessor_count,h2_zero_target_count,source_file_sha256,transform_version
2008-12-01,1.0,199,142,56,-0.028074097953294182,-0.00014107586911203107,77,57,26,24,24,13,0.01488255966103426,0.0006201066525430941,0,0,5827e8f998c38bc5a0887aeb87f26230c5d7ab7a240999fcfbaf299176f5ae1d,JNU_INTRADAY_MOMREV_G1_V1
2008-12-02,1.0,200,153,68,-0.004409063982359372,-2.2045319911796862e-05,76,47,26,24,24,14,-0.008076160706967081,-0.0003365066961236284,0,0,5827e8f998c38bc5a0887aeb87f26230c5d7ab7a240999fcfbaf299176f5ae1d,JNU_INTRADAY_MOMREV_G1_V1
2008-12-03,1.0,213,163,76,-0.005712999943371929,-2.682159597827197e-05,63,50,26,24,24,12,0.00550337603598396,0.00022930733483266498,0,0,5827e8f998c38bc5a0887aeb87f26230c5d7ab7a240999fcfbaf299176f5ae1d,JNU_INTRADAY_MOMREV_G1_V1
2008-12-04,1.0,207,154,69,-0.01618638322613623,-7.819508804896729e-05,69,53,26,24,24,17,0.03848793573524813,0.001603663988968672,0,0,5827e8f998c38bc5a0887aeb87f26230c5d7ab7a240999fcfbaf299176f5ae1d,JNU_INTRADAY_MOMREV_G1_V1
2008-12-05,1.0,197,144,64,-0.02261538505669597,-0.00011479890891723842,79,53,26,24,24,11,-0.016396631542230766,-0.0006831929809262819,0,0,5827e8f998c38bc5a0887aeb87f26230c5d7ab7a240999fcfbaf299176f5ae1d,JNU_INTRADAY_MOMREV_G1_V1
2008-12-08,1.0,208,157,70,-0.007155917369946012,-3.440344889397121e-05,68,51,26,24,24,13,0.0049511517079380216,0.0002062979878307509,0,0,5827e8f998c38bc5a0887aeb87f26230c5d7ab7a240999fcfbaf299176f5ae1d,JNU_INTRADAY_MOMREV_G1_V1
2008-12-09,1.0,210,157,72,-0.014375330829706937,-6.84539563319378e-05,66,53,26,24,24,12,-0.011257273676805752,-0.00046905306986690635,0,0,5827e8f998c38bc5a0887aeb87f26230c5d7ab7a240999fcfbaf299176f5ae1d,JNU_INTRADAY_MOMREV_G1_V1
2008-12-10,1.0,197,141,69,-0.018191638012031268,-9.234334016259527e-05,79,56,26,24,24,16,0.012826583535452008,0.0005344409806438337,0,0,5827e8f998c38bc5a0887aeb87f26230c5d7ab7a240999fcfbaf299176f5ae1d,JNU_INTRADAY_MOMREV_G1_V1
2008-12-11,1.0,187,125,70,0.019184489713933352,0.0001025908540852051,89,62,26,24,24,11,-0.01740086225169051,-0.0007250359271537711,0,0,5827e8f998c38bc5a0887aeb87f26230c5d7ab7a240999fcfbaf299176f5ae1d,JNU_INTRADAY_MOMREV_G1_V1
2008-12-12,1.0,228,190,89,-0.009375204754450498,-4.1119319098467095e-05,48,38,26,24,24,14,0.006163365656654103,0.0002568069023605876,0,0,5827e8f998c38bc5a0887aeb87f26230c5d7ab7a240999fcfbaf299176f5ae1d,JNU_INTRADAY_MOMREV_G1_V1
2008-12-15,1.0,216,170,76,-0.009832763653608328,-4.552205395189041e-05,60,46,26,24,24,14,0.007978891100377809,0.00033245379584907536,0,0,5827e8f998c38bc5a0887aeb87f26230c5d7ab7a240999fcfbaf299176f5ae1d,JNU_INTRADAY_MOMREV_G1_V1
2008-12-16,1.0,209,162,74,-0.021688148752421477,-0.00010377104666230372,67,47,26,24,24,15,0.004105141831757399,0.00017104757632322495,0,0,5827e8f998c38bc5a0887aeb87f26230c5d7ab7a240999fcfbaf299176f5ae1d,JNU_INTRADAY_MOMREV_G1_V1
2008-12-17,1.0,212,164,71,-0.021768127482341797,-0.00010267984661481979,64,48,26,24,24,8,-0.02136072638795467,-0.0008900302661647778,0,0,5827e8f998c38bc5a0887aeb87f26230c5d7ab7a240999fcfbaf299176f5ae1d,JNU_INTRADAY_MOMREV_G1_V1
2008-12-18,1.0,214,166,80,-0.0027759250917918444,-1.2971612578466563e-05,62,48,26,24,24,13,0.005061976376642385,0.00021091568236009938,0,0,5827e8f998c38bc5a0887aeb87f26230c5d7ab7a240999fcfbaf299176f5ae1d,JNU_INTRADAY_MOMREV_G1_V1
2008-12-19,1.0,199,143,57,-0.034097288660085316,-0.00017134315909590612,77,56,26,24,24,16,0.02364314104290551,0.0009851308767877295,0,0,5827e8f998c38bc5a0887aeb87f26230c5d7ab7a240999fcfbaf299176f5ae1d,JNU_INTRADAY_MOMREV_G1_V1
2008-12-22,1.0,194,135,63,-0.008613765980620258,-4.440085557020751e-05,82,59,26,24,24,15,0.024796880506887907,0.0010332033544536627,0,0,5827e8f998c38bc5a0887aeb87f26230c5d7ab7a240999fcfbaf299176f5ae1d,JNU_INTRADAY_MOMREV_G1_V1
2008-12-24,1.0,162,99,41,-0.007683859767591443,-4.743123313328051e-05,114,63,26,24,24,11,0.0012283728133940077,5.1182200558083655e-05,0,0,5827e8f998c38bc5a0887aeb87f26230c5d7ab7a240999fcfbaf299176f5ae1d,JNU_INTRADAY_MOMREV_G1_V1
2008-12-25,1.0,117,54,11,-0.018734210052620496,-0.00016012145344120081,159,63,26,24,24,11,-0.0005764418655916791,-2.4018411066319963e-05,0,0,5827e8f998c38bc5a0887aeb87f26230c5d7ab7a240999fcfbaf299176f5ae1d,JNU_INTRADAY_MOMREV_G1_V1
2008-12-26,1.0,183,127,55,-0.009768068404205512,-5.337742297380061e-05,93,56,26,24,24,13,-0.0051941758680868885,-0.00021642399450362036,0,0,5827e8f998c38bc5a0887aeb87f26230c5d7ab7a240999fcfbaf299176f5ae1d,JNU_INTRADAY_MOMREV_G1_V1
2008-12-29,1.0,160,102,44,-0.009761050962621897,-6.100656851638686e-05,116,58,26,24,24,11,3.2353211879191756e-05,1.3480504949663232e-06,0,0,5827e8f998c38bc5a0887aeb87f26230c5d7ab7a240999fcfbaf299176f5ae1d,JNU_INTRADAY_MOMREV_G1_V1
2009-01-06,1.0,195,147,45,-0.048760135687747536,-0.0002500519778858848,81,48,26,24,24,14,0.011472549160574521,0.00047802288169060506,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-01-07,1.0,196,140,60,-0.01667059894112554,-8.505407623023235e-05,80,56,26,24,24,11,0.0015978125847411167,6.65755243642132e-05,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-01-08,1.0,192,132,58,-0.019508689215523383,-0.00010160775633085095,84,60,26,24,24,15,0.018404065515541898,0.0007668360631475791,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-01-09,1.0,197,148,62,-0.028309086033045903,-0.00014370094433018224,79,49,26,24,24,17,0.027512100594217118,0.0011463375247590466,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-01-13,1.0,172,108,45,-0.019513042856905118,-0.00011344792358665766,104,64,26,24,24,13,0.0029709826915994596,0.00012379094548331082,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-01-14,1.0,188,128,52,-0.023604770538177063,-0.0001255572900966865,88,60,26,24,24,11,0.001817697254522136,7.573738560508901e-05,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-01-15,1.0,202,144,60,-0.014229938960685794,-7.044524237963265e-05,74,58,26,24,24,10,-0.005602062397895428,-0.00023341926657897616,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-01-16,1.0,203,151,70,-0.020102162036596975,-9.902542875170923e-05,73,52,26,24,24,10,-0.017098504029421466,-0.000712437667892561,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-01-19,1.0,173,111,31,-0.04539646512594767,-0.0002624073128667496,103,62,26,24,24,18,0.032645302425371156,0.0013602209343904648,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-01-20,1.0,178,119,54,-0.015788938778741147,-8.870190325135476e-05,98,59,26,24,24,8,-0.02234743508578513,-0.0009311431285743805,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-01-21,1.0,184,121,57,-0.012501328484227385,-6.794200263167056e-05,92,63,26,24,24,14,0.0024873584194251173,0.00010363993414271322,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-01-22,1.0,196,143,69,-0.009315146991321134,-4.752626015980171e-05,80,53,26,24,24,10,-0.010100840167434295,-0.0004208683403097623,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-01-23,1.0,176,108,49,-0.010188864811177794,-5.789127733623746e-05,100,68,26,24,24,8,-0.02555777760365362,-0.0010649074001522342,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-01-26,1.0,178,117,54,-0.008558362775262214,-4.808068974866412e-05,98,61,26,24,24,11,-0.0006612603699624154,-2.755251541510064e-05,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-01-27,1.0,193,140,66,-0.001966972826083147,-1.0191569047062939e-05,83,53,26,24,24,12,0.008977208050968126,0.00037405033545700523,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-01-28,1.0,197,147,87,0.024185329653124022,0.00012276817082804072,79,50,26,24,24,14,0.010773499992372516,0.0004488958330155215,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-01-29,1.0,204,150,75,-0.013296571906217388,-6.517927405008523e-05,72,54,26,24,24,15,0.02265219530257127,0.0009438414709404696,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-01-30,1.0,183,123,56,-0.017574987898637238,-9.603818523845486e-05,93,60,26,24,24,16,0.012577885428967206,0.0005240785595403002,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-02-02,1.0,192,137,53,-0.03944786118126367,-0.00020545761031908163,84,55,26,24,24,13,-0.0005507440431913408,-2.2947668466305867e-05,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-02-03,1.0,194,133,60,-0.015518211162929917,-7.99907791903604e-05,82,61,26,24,24,13,0.003572689769744547,0.00014886207373935613,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-02-04,1.0,183,120,57,-0.018084850072535692,-9.882431733626061e-05,93,63,26,24,24,18,0.03825453993321169,0.0015939391638838205,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-02-05,1.0,187,123,49,-0.0180830610769485,-9.670086137405615e-05,89,64,26,24,24,8,-0.0162226550060208,-0.0006759439585842,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-02-06,1.0,190,131,47,-0.03645496301125682,-0.00019186822637503592,86,59,26,24,24,13,0.008677085889378116,0.0003615452453907548,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-02-09,1.0,209,161,70,-0.020977649156264717,-0.00010037152706346754,67,48,26,24,24,14,0.020995670328165912,0.000874819597006913,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-02-10,1.0,192,133,61,-0.014589812740593575,-7.598860802392487e-05,84,59,26,24,24,15,0.018686931887554357,0.0007786221619814315,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-02-12,1.0,194,142,66,-0.01931983909014329,-9.95867994337283e-05,82,52,26,24,24,11,-0.007728218755639919,-0.00032200911481833,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-02-13,1.0,185,122,53,-0.01728700430406657,-9.344326650846794e-05,91,63,26,24,24,11,-0.005768970440442846,-0.00024037376835178527,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-02-16,1.0,170,103,43,-0.018100051457549005,-0.00010647089092675886,106,67,26,24,24,13,0.005137436111605602,0.00021405983798356674,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-02-17,1.0,171,114,41,-0.03586556211519667,-0.00020974012932863548,105,57,26,24,24,15,0.006575323853353328,0.0002739718272230553,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-02-18,1.0,157,88,36,-0.012698109591021885,-8.087967892370627e-05,119,69,26,24,24,16,0.007964616688671065,0.0003318590286946277,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-02-19,1.0,156,90,41,-0.006636824511378007,-4.254374686780774e-05,120,66,26,24,24,12,0.01318756811518996,0.0005494820047995816,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-02-20,1.0,167,106,33,-0.03283218782800978,-0.000196599927113831,109,61,26,24,24,12,-7.040367726794108e-05,-2.933486552830878e-06,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-02-23,1.0,194,140,69,0.0034196867111028328,1.762725108815893e-05,82,54,26,24,24,13,-0.012929591428240706,-0.0005387329761766961,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-02-24,1.0,164,104,52,0.010379812019302732,6.329153670306544e-05,112,60,26,24,24,15,0.018717112363251683,0.0007798796818021535,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-02-25,1.0,188,126,54,-0.02237029551319341,-0.000118990933580816,88,62,26,24,24,10,-0.000614792884185071,-2.561637017437796e-05,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-02-26,1.0,173,116,57,-0.005358577056216975,-3.0974433850965175e-05,103,57,26,24,24,13,0.002746148657111872,0.00011442286071299467,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-02-27,1.0,197,138,67,0.003365446036251635,1.7083482417520992e-05,79,59,26,24,24,10,-0.002698943408084034,-0.00011245597533683475,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-03-02,1.0,178,122,54,-0.01851313047099836,-0.00010400635096066496,98,56,26,24,24,11,0.006831565233196356,0.0002846485513831815,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-03-03,1.0,207,159,71,-0.024093985960870173,-0.00011639606744381726,69,48,26,24,24,10,-0.004906480143696545,-0.00020443667265402268,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-03-04,1.0,176,115,39,-0.038040049093675775,-0.00021613664257770328,100,61,26,24,24,13,0.014525018782465628,0.0006052091159360678,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-03-05,1.0,190,128,58,-0.010085594771185043,-5.308207774307917e-05,86,62,26,24,24,10,-0.004575577523225611,-0.0001906490634677338,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-03-06,1.0,179,118,48,-0.025625954720626568,-0.00014316175821579087,97,61,26,24,24,16,0.02424157868719219,0.0010100657786330078,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-03-09,1.0,166,98,45,-0.010449384883200599,-6.294810170602771e-05,110,68,26,24,24,9,-0.0035255803133218255,-0.00014689917972174273,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-03-10,1.0,190,136,53,-0.040399955384076314,-0.00021263134412671743,86,54,26,24,24,14,0.002815833036060385,0.00011732637650251603,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-03-11,1.0,171,112,44,-0.027135130529939825,-0.00015868497385929721,105,59,26,24,24,14,0.008822992959172521,0.00036762470663218835,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-03-12,1.0,148,77,24,-0.024089187675436677,-0.00016276478159078835,128,71,26,24,24,12,0.001376845294850989,5.736855395212454e-05,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-03-13,1.0,170,107,39,-0.022708119194334457,-0.00013357717173137916,106,63,26,24,24,14,0.001934752868974945,8.061470287395604e-05,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-03-16,1.0,152,84,29,-0.023484278091759524,-0.0001545018295510495,124,68,26,24,24,11,-0.0019887595334786047,-8.286498056160852e-05,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-03-17,1.0,177,113,41,-0.030159796217667373,-0.00017039432891337498,99,64,26,24,24,10,-0.012180644747156962,-0.0005075268644648734,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-03-18,1.0,183,121,52,-0.008255407304414708,-4.511151532467054e-05,93,62,26,24,24,13,0.01265846734721884,0.0005274361394674516,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-03-19,1.0,171,114,49,-0.017119828656661902,-0.00010011595705650235,105,57,26,24,24,11,-0.006968743164318865,-0.00029036429851328607,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-03-23,1.0,174,111,47,-0.00654705495992356,-3.762675264323885e-05,102,63,26,24,24,15,0.007568602070175421,0.0003153584195906425,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-03-24,1.0,182,128,67,0.007674580851008407,4.216802665389235e-05,94,54,26,24,24,10,-0.019714335306611774,-0.0008214306377754906,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-03-25,1.0,168,105,43,-0.011323007245914268,-6.739885265425159e-05,108,63,26,24,24,11,0.006511707943008357,0.0002713211642920149,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-03-26,1.0,179,125,47,-0.026977774453323944,-0.00015071382376158628,97,54,26,24,24,10,-0.00827109803895602,-0.0003446290849565008,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-03-27,1.0,190,132,62,-0.013190640293712062,-6.942442259848453e-05,86,58,26,24,24,12,-0.015965957084346137,-0.0006652482118477557,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-03-30,1.0,201,145,61,-0.021259519146255516,-0.00010576875197142047,75,56,26,24,24,6,-0.014922715139132344,-0.0006217797974638477,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-03-31,1.0,210,161,86,0.01585072658035833,7.547965038265871e-05,66,49,26,24,24,10,-0.007968008628052272,-0.000332000359502178,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-04-01,1.0,197,142,69,0.0025962057940156907,1.3178709614292846e-05,79,55,26,24,24,12,0.012616227153189684,0.0005256761313829035,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-04-02,1.0,204,155,66,-0.0367242776677794,-0.00018002096895970295,72,49,26,24,24,10,-0.013345175873906873,-0.0005560489947461197,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-04-03,1.0,209,159,84,-0.007465737694651385,-3.572123298876261e-05,67,50,26,24,24,17,0.031143684350563715,0.0012976535146068215,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-04-06,1.0,194,137,69,-0.001096764811080213,-5.653426861238212e-06,82,57,26,24,24,12,0.0016986773827927983,7.077822428303326e-05,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-04-07,1.0,201,149,61,-0.01866139317414868,-9.284275211019243e-05,75,52,26,24,24,17,0.016924037410068354,0.0007051682254195147,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-04-08,1.0,194,136,60,-0.012189114370769263,-6.283048644726424e-05,82,58,26,24,24,16,0.011057187900521237,0.0004607161625217182,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-04-09,1.0,188,126,57,-0.01090421655958127,-5.800115191266633e-05,88,62,26,24,24,16,0.018086468997964476,0.0007536028749151865,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-04-10,1.0,196,140,62,-0.016270195104736835,-8.301119951396344e-05,80,56,26,24,24,10,-0.010111106923295405,-0.0004212961218039752,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-04-13,1.0,193,142,55,-0.034070663135751945,-0.000176531933345865,83,51,26,24,24,11,-0.006632633952035101,-0.00027635974800146253,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-04-14,1.0,206,154,69,-0.007416457703029221,-3.6002221859365154e-05,70,52,26,24,24,13,0.011890505006324369,0.0004954377085968487,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-04-15,1.0,189,137,58,-0.010878137482585846,-5.755628297664469e-05,87,52,26,24,24,14,0.015385041569959979,0.0006410433987483324,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-04-16,1.0,198,141,57,-0.03508755607565471,-0.0001772098791699733,78,57,26,24,24,15,0.030181379738687737,0.001257557489111989,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-04-17,1.0,196,142,60,-0.024612485328877377,-0.0001255739047391703,80,54,26,24,24,15,0.021836882492941863,0.0009098701038725777,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-04-20,1.0,176,122,47,-0.023095409203135867,-0.00013122391592690832,100,54,26,24,24,14,0.013540187616603144,0.000564174484025131,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-04-21,1.0,168,92,37,-0.01502168556688877,-8.941479504100458e-05,108,76,26,24,24,12,-0.005735309117139698,-0.00023897121321415408,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-04-22,1.0,171,106,39,-0.024022398025465744,-0.0001404818597980453,105,65,26,24,24,10,0.011403464074978192,0.0004751443364574247,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-04-23,1.0,184,123,42,-0.02969392638050462,-0.00016138003467665554,92,61,26,24,24,13,-0.0028460974039137992,-0.00011858739182974163,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-04-24,1.0,192,138,57,-0.020595501698129407,-0.00010726823801109066,84,54,26,24,24,12,-0.00282100552694312,-0.00011754189695596332,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-04-27,1.0,185,128,57,-0.014868101159099336,-8.036811437350993e-05,91,57,26,24,24,11,-0.0051479314051847535,-0.00021449714188269807,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
2009-04-28,1.0,184,121,54,-0.00881954068340888,-4.7932286322874353e-05,92,63,26,24,24,10,-0.027163433308297225,-0.001131809721179051,0,0,8b340032b7d9090227a75ae9f960e07890a634bd0a3d3419d2640b5c49a3538a,JNU_INTRADAY_MOMREV_G1_V1
